id,url,title_korean,title_japanese,title_english,format,status,year,quarter,start_date,end_date,total_episodes,duration,genres,tags,synopsis,num_characters,main_characters,director,studio,original_work,error
478,https://anilife.app/content/478?tab=info,웃는 아르스노토리아 킁!,咲う アルスノトリア すんっ！,Warau Arsnotoria Sun!,,,,,,,,,판타지|일상,귀여운 소녀들의 귀여운 일상|여성 주인공|주로 여성 캐스트|이야시케이|마법|고어|학교|외국|쿠데레,"이곳은 전교생 기숙사제인 마법 학원 도시 '아쉬람'.펜터그램이라 불리는 소녀들이 '진정한 숙녀'를 목표로 교양 및 예의범절,그리고 마법을 사이좋게 배우고 있습니다.학생 중 한 명인 소녀 아르스노토리아는,같이 제5 기숙사에 소속되어 있는 분위기 메이커 멜,과묵하면서 마이 페이스인 작은 앨버타,학생회장 기질이 있는 피카트릭스, 그리고 쿨한 아브라멜린과 늘 함께였는데요.수업을 듣거나, 담당 활동을 하거나,'그 방'에서 방과 후 티타임을 열거나 하는 등소녀들이 지내는 즐겁고 활기찬 일상을 보내 드립니다!",6,아르스노토리아(히사노 미사키)|멜(하나이 미하루)|알버타 코(토미타 미유)|피카트릭스(사코무라 에리)|아브라멜린(마츠이 에리코),류린 나오히로,"라이덴필름, 카도카와, 포니 캐년, 울트라 슈퍼 픽처스, 크런치롤, 니트로플러스, 굿 스마일 컴퍼니, BS Nippon, JR 동일본 기획",니토로플러스,
485,https://anilife.app/content/485?tab=info,오베이 미! 2기,Obey Me! The Anime Season 2,Obey Me! The Anime Season 2,,,,,,,,,코미디|초자연,악마|주로 남성 캐스트|앙상블 캐스트|가정 생활|귀여운 소년들의 귀여운 일상|비디오 게임|야구|치비|성전환|뮤지컬|오타쿠 문화,꽃미남 악마 형제들을 복종시키고 마계 왕립 학교의 진정한 주인이 되어보세요!당신은 악마 학교인 RAD의 교환학생으로 선발되었습니다.당신을 기다리고 있는 것은 7명의 잘생긴 악마 형제와 산더미 같은 과제...?!살아남기 위해 기억해야 할 규칙은 단 하나...그들을 복종시키는 주인이 되는 것!!,6,사탄(카도 마사야)|레비아탄(카타 토모시)|맘몬(후루바야시 유키)|베엘제붑(야구치 쿄헤이)|아스모데우스(미우라 아이무),,NTT Solmare,,
482,https://anilife.app/content/482?tab=info,신 테니스의 왕자 U-17 WORLD CUP,新テニスの王子様 U-17 WORLD CUP,Shin Tennis no Ouji-sama: U-17 WORLD CUP,,,,,,,,,액션|코미디|스포츠,남성 주인공|테니스|소년 만화,"『신 테니스의 왕자님 OVA vs Genius10』의 그 후가 드디어 애니메이션화! TV 애니메이션 시리즈 방송 개시로부터 20주년이라는 고비에, 애니메이션의 무대는 드디어 세계로!U-17 일본 대표 합숙에 참가한 에치젠 료마였지만, 합숙 규범을 어겼다고 퇴거를 명령받는다.합숙소를 뒤로 한 료마는 형인 에치젠 료가의 초청으로 미국 대표로 'U-17 WORLD CUP'에 참전하기로 결정한다.프로가 되기 위해 독일에 건너온 데즈카와, 미국 대표가 된 료마가 일본 대표팀의 상대가 되는 가운데, 「U-17 WORLD CUP」이 개막한다.",6,에치젠 료마(미나가와 준코)|테즈카 쿠니미츠(오키아유 류타로)|오이시 슈이치로(콘도 타카유키)|후지 슈스케()|키리하라 아카야(),카와구치 케이치로,"프로덕션 I.G, Studio KAI, M.S.C, TV 도쿄, 슈에이샤, Marvelous, NAS, Bandai Namco Filmworks",호가 고타쿠,
479,https://anilife.app/content/479?tab=info,샤인 포스트,シャインポスト,SHINE POST,,,,,,,,,음악,아이돌|주로 여성 캐스트|댄싱|주로 청소년 캐스트|귀여운 소녀들의 귀여운 일상|남성 주인공|슈퍼 파워,"'전 세계 사람들이 아이돌을 좋아했으면 좋겠어!''이를 위해 빛나는 이정표... 그게 샤인포스트야!'큰 꿈을 품고 있음에도 불구하고 작은 성과밖에 낼 수 없었던 아이돌 유닛'TiNgS'의 타마키 쿄카, 나바타메 하루, 세이부 리오.그녀들을 위한 구원의 손길로써 준비된 것은이른바 최강의 매니저일 터였지만.'나는 아이돌 매니저만큼은 안 해'나타난 것은 전혀 의욕이라고는 없는 남자인 히나세 나오키였다.하지만 그는 한 가지 특별한 힘을 가지고 있었는데.이것은 꼭 아이돌이 되기 위해,당신과 소녀들이 눈부시게 빛나는 이야기.",6,타마키 쿄우카(카이자와 모에코)|나바타메 하루(스즈시로 사유미)|세이부 리오(나츠키 유우코)|기온지 유키네(나가세가와 사토모)|이토우 모미지(나카가와 리카),오이카와 히로시,"Studio KAI, 에이벡스 픽처스, 센타이 필름웍스, ADK 이모션즈, 닛폰 텔레비전 네트워크, BS Nippon, 콘텐츠 씨드, Straight Edge, Docomo Anime Store, Konami Digital Entertainment, Yoyogi Animation Gakuin, Culture Entertainment, Stray Cats","코나미 디지탈 엔터테인먼트, 스토레-토 에지",
483,https://anilife.app/content/483?tab=info,익스트림 하츠,Extreme Hearts,Extreme Hearts,,,,,,,,,음악|스포츠,주로 여성 캐스트|인공 지능|운동|여성 주인공|아이돌|야구|축구|농구|로봇|배구|배드민턴|핸드볼|라크로스|럭비|테니스,지금보다 조금 미래의 이야기.서포트 아이템 익스트림 기어를 사용해서 즐기는 '하이퍼 스포츠'는아이부터 어른까지 다양한 계층에게 인기가 있는 하비 경기.그런 하이퍼 스포츠와는 아무런 인연도 없었던 고등학생 가수하야마 히요리에게 찾아온 어떤 사건과 만남을 계기로 이야기는 움직이기 시작했는데.'이것은 우리들이 최고의 동료들과 만나게 되는 이야기',6,하야마 히요리(노구치 루리코)|코다카 사키(오카사키 미호)|마에하라 스미카(유우키 카나)|타치바나 유키노(후쿠하라 아야카)|코히나타 리세(오자와 아리),니시무라 준지,"세븐 아크스, 킹 레코드, TBS",츠즈키 마키,
480,https://anilife.app/content/480?tab=info,나의 히어로 아카데미아 5기 OVA,僕のヒーローアカデミア 5 (ONA),Boku no Hero Academia 5 (ONA),,,,,,,,,액션|코미디|스포츠,야구|앙상블 캐스트|소년 만화|슈퍼 파워|슈퍼히어로|범죄|학교|총,"꿈이 현실로! 이것은 내가 최고의 히어로가 되기까지의 이야기다. 어떤 사건을 계기로 No.1 히어로 올마이트와 만난 ‘무개성’ 소년 미도리야 이즈쿠. 그의 마음속에 숨겨진 히어로의 자질을 발견한 올마이트에게 개성 ‘원 포 올’을 이어받는다. 미도리야는 올마이트의 혹독한 훈련을 거쳐서 유에이 고교에 입학한다. 바쿠고 카츠키, 우라라카 오챠코 등의 1학년 A반 친구들과 서로를 향상시키며 성실한 나날을 보내고 있었다. 그런 가운데 나라 전체가 주목하는 빅 이벤트 ‘유에이 고교 체육대회’ 개최가 다가온다. 오직 정상만을 바라보는 바쿠고, 가족을 그리워하며 강한 의지로 도전하는 우라라카와 이이다 텐야. 그리고 한 남자를 부정하기 위해서 우승을 노리는 토도로키 쇼토. 게다가 히어로과 1학년 B반을 비롯한 새로운 친구들까지, 유에이 고교 학생 전원이 투지를 불태우고 미도리야도 결의를 새로이 한다. “나도 최선을 다해 쟁취하겠어!” 최고의 히어로를 향한 그들의 개성과 힘, 그리고 자존심이 맞부딪히는 싸움이 시작된다!",6,사카마타 쿠고(마츠다 슈헤이)|시시도(히야마 스기유키)|미도리야 이즈쿠(야마시타 다이키)|토도로키 쇼토(카지 유우키)|바쿠고우 카츠키(오카모토 노부히코),무카이 마사히로,본즈,호리코시 코헤이,
486,https://anilife.app/content/486?tab=info,KJ 파일,KJファイル,KJ File,,,,,,,,,액션|SF,선집|대형 괴수|용,등록된 줄거리가 없습니다.,6,코바야시마루 쵸지(키요카와 모토유메)|유이치로 카이도(후타마타 이치나리)|미코시바 케니(이마이 코지)|타르코프스키 니키타(오오시타 마사유키)|콜먼 클레어(후쿠모리 카오리),,"yell, ILCA",,
492,https://anilife.app/content/492?tab=info,카드파이트!! 뱅가드 will+Dress,カードファイト!! ヴァンガード will+Dress,Cardfight!! Vanguard: will+Dress,,,,,,,,,액션|모험,카드 전투|앙상블 캐스트|남성 주인공|주로 청소년 캐스트|에피소딕|성전환,등록된 줄거리가 없습니다.,6,콘도우 유유(아오이 쇼타)|모모야마 단지(오노 토모키)|코시바 라이카(오가사와라 히토시)|하네야마 우라라(카쿠무 카리)|에바타 토우야(우치다 유마),스즈키 료타로,"Kinema Citrus, Studio JEMI, Gift-o’-Animation, Bushiroad","이토 아키라, 부시로도",
477,https://anilife.app/content/477?tab=info,텟펜!!!!!!!!!!!!!!!,てっぺんっ!!!!!!!!!!!!!!!,Teppen!!!!!!!!!!!!!!!,,,,,,,,,코미디|일상,귀여운 소녀들의 귀여운 일상|주로 여성 캐스트|괴상한 코미디|앙상블 캐스트|주로 청소년 캐스트|시간 조작|외계인|에피소딕|낭꾼,"사카모토 야요이는 개그맨과 코미디 공연의 열렬한 팬으로, 많은 코미디언들의 출발점으로 유명한 오사카의 엔터테인먼트 지구 난바에 위치한 사립 카즈키 고등학교에 입학한다. 그녀는 어릴 적 '코나몬즈'라는 코미디 듀오를 결성했던 소꿉친구 타카하시 요모기와 재회한다. 얼마 지나지 않아, 그들은 예전처럼 현지 상점가의 콘테스트에 참가하기 위해 공원에서 함께 코미디 공연을 준비하게 된다. .그 순간, 한 신비로운 소녀가 그들에게 말을 건다.",6,사카모토 야요이(이토 아야사)|타카하시 요모기(아이미)|호소노 유즈(사사키 미라이)|조가사키 히카리(와카이 토모키)|시라카베 마코(오바라 리코),와타베 온칸,"드라이브, 도쿄 MX, Bushiroad Move, Bushiroad Creative, CyberAgent, EPX",,
481,https://anilife.app/content/481?tab=info,무사시노!,むさしの!,Musashino!,,,,,,,,,코미디|일상,주로 여성 캐스트|학교 클럽|CGI|어린이|광고,등록된 줄거리가 없습니다.,6,카미키자키 토키와(아키사카 사토미)|누마카게 사이코(오오쿠보 루미)|베쇼 코지카(쿠보타 미유)|타카사고 우사기(세토 아사미)|사이도 미도리(토죠 히사코),이시바시 미츠유키,"Glovision, A-Real",,
493,https://anilife.app/content/493?tab=info,오소마츠 씨 ~히포포족과 빛나는 과실~,おそ松さん~ヒピポ族と輝く果実~,Osomatsu-san: Hipipo-Zoku to Kagayaku Kajitsu,,,,,,,,,모험|코미디,귀여운 소년들의 귀여운 일상|쌍둥이|가정 생활|괴상한 코미디|남성 주인공|풍자|주로 어른 캐스트|주로 남성 캐스트|때림 개그,전설의 열매를 찾아 떠난 여섯 쌍둥이의 여정과 모험을 그린 애니메이션 영화,6,마츠노 쥬시마츠(오노 다이스케)|마츠노 이치마츠(후쿠야마 준)|마츠노 토도마츠(이리노 미유)|마츠노 쵸로마츠(카미야 히로시)|마츠노 카라마츠(나카무라 유이치),코다카 요시노리,"스튜디오 피에로, 에이벡스 픽처스, 라쿠온샤",아카츠카 후지오,
491,https://anilife.app/content/491?tab=info,아이돌 마스터 신데렐라 걸즈 10주년 기념,ETERNITY MEMORIES,ETERNITY MEMORIES,,,,,,,,,판타지|음악|일상,아이돌|천사|악마|앙상블 캐스트|마법|주로 여성 캐스트,등록된 줄거리가 없습니다.,6,닛타 미나미(스자키 아야)|시마무라 우즈키(오오하시 아야카)|츠지노 아카리(우메자와 메구)|카미야 나오(마츠이 에리코)|모로보시 키라리(마츠자키 레이),나가마치 히데키,"CygamesPictures, 닛폰 콜롬비아, Bandai Namco Entertainment, Half H.P Studio, Cygames",반다이 남코 엔터테인먼트,
498,https://anilife.app/content/498?tab=info,건담: G의 레콘기스타 Ⅳ 격투에 외치는 사람,Ｇのレコンギスタ Ⅳ 激闘に叫ぶ愛,Gundam: G no Reconguista IV - Gekitou Ni Sakebu Ai,,,,,,,,,액션|메카|SF,,"벨리와 아이다 일행을 태운 메가파우나는 금성 주역에 있는 스페이스 콜로니 ‘비너스 글로브’로 향한다. 모든 것의 동력원이 되고 있지만 지구에서는 채굴·제조가 불가능한 미지의 에너지원 ‘포톤 배터리’. 비너스 글로브에는 그러한 포톤 배터리의 생산과 공급을 독점하는 ‘헤르메스 재단’이 있다.그러나 여정 도중 레콘기스타 작전의 실행을 도모하는 ‘지트단’이 무력으로 크레센트 쉽을 점거하는 일이 발생하고, G-셀프마저 빼앗기고 만다.지트단과의 힘겨운 싸움을 거쳐 다시 G-셀프를 되찾은 벨리와 아이다 일행은 드디어 헤르메스 재단의 라 구우 총재와 회담의 기회를 얻게 되는데...",2,제남 벨리()|스루간 아이다(),,"선라이즈, 반다이 남코 아츠","야리츠 타코시, 토미노 유우키",
489,https://anilife.app/content/489?tab=info,에스카크론,エスカクロン,Escha Chron,,,,,,,,,음악|SF|일상,여행|여성 주인공|시간 조작|주로 여성 캐스트|이야시케이|귀여운 소녀들의 귀여운 일상|유리|시골,"이야기는 해와 달처럼 대조적인 성격을 지닌 두 명의 주인공 여성 에샤와 크론을 따라 전개된다. 두 여성은 종말 이후의 텅 빈 흑백의 미래 세계인 터미널 출신이다. 두 여성은 세계를 가로질러 현재에 도착하고, 그곳을 트랜짓이라고 부른다. 에샤와 크론이 현실 세계의 빛(풍경)과 소리(음악)를 경험하면서 터미널의 미래 세계는 점점 더 생생한 세계로 변해 간다.",4,에스챠(안지 토모카)|크론(야스노 키세노)|사이토우 시오리(사토 리나)|카사이 준타(하타노 와타루),야마구치 히카루,Lerche,,
490,https://anilife.app/content/490?tab=info,세계의 끝에 시바견과,世界の終わりに柴犬と,Sekai no Owari ni Shiba Inu to,,,,,,,,,모험|코미디|SF|일상|초자연,철학|에피소딕|포스트 아포칼립틱|동물|여성 주인공|괴상한 코미디|외계인|동화|교육|인어,등록된 줄거리가 없습니다.,2,고슈진(우치다 마오리)|하루-상(타무라 무츠미),,"DLE, 카도카와",이시하라 유우,
497,https://anilife.app/content/497?tab=info,딜리셔스 파티♡프리큐어 극장판,デリシャスパーティ♡プリキュア 夢みる♡お子さまランチ！,Delicious Party♡Precure: Yumemiru♡Okosama Lunch!,,,,,,,,,액션|판타지|마법 소녀,마법|음식|어린이|주로 여성 캐스트|로봇|변신,"얘들아! 나는 나고미 유이! 먹는 걸 좋아하는 중학생 2학년!우리가 사는 오이시나 타운에 「어린이 런치의 테마파크 <드리미아>」가갑자기 나타났어!노는대로, 먹는대로 뭐든지!와아~! 배고프다~! 다같이 가볼래!♪딜리셔스마일~!한 어트렉션이 가득♡코메코메와 요정들은, 원장 캐트시 씨에게 어린이 런치를 대접 받았어.다같이 재밌게 놀고 있었는데...에!? 큰일이야!! 마리 쨩이 봉제 인형이 되어 버렸어!?<드리미아>에는 뭔가 비밀이 있다니...!?어린이 런치처럼, 마음을 모으면 코메코메가 기적을 일으켜 버린다구!?극장판에서 코메코메가 대활약!히어로의 숨겨진 맛은 동경하는 기분!?",6,나고미 유이(히시카와 하나나)|후와 코코네(시미즈 리사)|하나미치 란(이구치 유우카)|코메-코메(타카모리 나츠미)|팜팜(히오카 나츠미),자코 메이시,토에이 애니메이션,토도 이즈미,
